#{"t_start": 1679924513.9689233, "env_id": null}
r,l,t
-92.7,100,7676.08269
-94.2,85,7683.327521
-110.390909,163,7692.842098
-103.663636,120,7703.836688
-101.8,167,7718.451932
-92.863636,129,7723.071252
-90.563636,161,7733.163541
-98.372727,88,7741.466863
-98.027273,103,7748.838969
-91.372727,156,7755.936655
-101.345455,167,7769.52836
-99.418182,127,7781.451699
-96.9,107,7791.153723
-89.463636,162,7806.297153
-99.745455,132,7813.360194
-90.727273,161,7826.718103
-100.945455,151,7839.403959
-99.254545,106,7843.157007
-96.145455,107,7852.378908
-98.854545,161,7864.522371
-104.245455,136,7870.380786
-100.627273,119,7874.475963
-107.736364,213,7889.627839
-102.490909,76,7895.084624
-82.663636,160,7908.999196
-94.845455,152,7923.565454
-92.2,132,7936.257313
-104.427273,138,7949.119441
-94.054545,184,7964.765749
-96.990909,131,7971.988861
-88.872727,164,7987.626524
-99.109091,131,8000.099775
-103.181818,107,8010.358378
-93.172727,112,8019.955399
-96.527273,86,8022.876456
-97.845455,102,8033.64411
-101.745455,124,8045.568107
-99.063636,161,8060.945576
-93.654545,86,8069.29394
-105.727273,169,8083.190342
-95.718182,146,8088.999691
-93.945455,87,8093.292983
-103.018182,193,8108.231316
-109.781818,182,8125.392797
-94.790909,151,8140.056942
-106.427273,131,8151.822268
-101.972727,142,8165.243354
-92.372727,103,8175.247488
-94.872727,85,8183.428332
-95.536364,93,8192.201464
-96.263636,158,8205.653002
-110.918182,188,8217.486425
-101.8,113,8227.923389
-97.272727,189,8236.124665
-101.018182,109,8245.770184
-106.054545,135,8258.711639
-108.963636,133,8263.733055
-96.536364,110,8275.419461
-97.209091,168,8291.100148
-92.6,132,8303.365342
-92.745455,115,8313.325841
-100.136364,106,8323.503027
-111.754545,177,8336.422005
-95.709091,127,8348.576756
-88.427273,150,8360.16118
-94.390909,192,8376.471918
-102.663636,128,8388.517457
-102.663636,85,8396.603181
-100.472727,147,8410.493565
-102.236364,156,8423.579767
-94.472727,129,8435.616415
-98.990909,130,8447.621394
-101.390909,125,8459.165583
-89.909091,186,8476.001835
-93.472727,123,8484.522548
-99.890909,106,8489.509407
-91.827273,179,8505.369378
-98.718182,162,8519.672127
-97.6,148,8531.678689
-96.390909,117,8535.607475
-91.072727,107,8542.197943
-102.545455,181,8558.591157
-104.237154,157,8566.955775
-102.709091,106,8576.75667
-100.281818,136,8589.125691
-85.927273,137,8595.536504
-109.827273,96,8599.735799
-98.245455,106,8609.493541
-98.172727,93,8617.987144
-98.054545,84,8622.703494
-96.172727,163,8629.398764
-101.981818,156,8640.384418
-92.645455,109,8650.471097
-98.072727,136,8662.957797
