#{"t_start": 1675253663.264168, "env_id": null}
r,l,t
-100.1,77,191.012713
-118.944444,165,191.75702
-100.577778,55,192.00576
-103.544444,76,192.348558
-104.233333,102,192.813915
-99.655556,74,193.149561
-115.148889,91,193.558793
-100.244444,59,193.827242
-99.457778,68,194.131356
-116.066667,117,194.663738
-95.735556,129,195.240716
-103.255556,116,195.768747
-95.137778,51,196.002745
-100.977778,125,196.567525
-101.853333,88,196.96109
-102.955556,48,197.18159
-99.92,91,197.591747
-100.044444,52,197.830642
-97.177778,41,198.014872
-107.337778,91,198.424728
-102.086667,84,198.811017
-98.577778,72,199.135019
-100.855556,69,199.448248
-107.911111,96,199.880877
-99.5,44,200.08147
-104.677778,73,200.413987
-98.133333,55,200.662714
-116.677778,93,201.082191
-102.2,78,201.440413
-97.855556,69,201.756342
-97.435556,89,202.1557
-104.077778,87,202.555323
-102.788889,66,202.854155
-101.288889,67,203.157312
-102.211111,75,203.499572
-102.922222,66,203.805379
-101.588889,73,204.133713
-105.244444,58,204.400524
-97.922222,51,204.630545
-116.833918,91,205.041757
-105.522222,97,205.490792
-109.1,132,206.090391
-108.046667,87,206.484994
-105.008889,62,206.772558
-102.088889,62,207.053569
-97.766667,46,207.26328
-96.944444,60,207.53756
-99.388889,81,207.914343
-105.155556,108,208.40282
-102.166667,70,208.722974
-97.944444,45,208.930851
-97.388889,139,209.56565
-103.626667,68,209.880567
-115.455556,167,210.640909
-102.522222,73,210.977374
-110.444444,97,211.417809
-100.111111,42,211.603768
-110.4,98,212.049807
-101.911111,45,212.254613
-106.066667,101,212.709341
-102.333333,85,213.093451
-99.655556,74,213.430083
-100.731111,48,213.650532
-100.355556,77,213.996514
-106.222222,63,214.283709
-99.5,67,214.585476
-101.722222,85,214.970054
-105.848889,85,215.355126
-109.633333,92,215.847051
-109.244444,112,216.357584
-102.266667,55,216.606391
-102.844444,86,216.994031
-114.633333,104,217.464961
-105.577778,113,217.972306
-99.066667,37,218.144373
-102.877778,77,218.490957
-110.315556,114,219.00826
-107.411111,76,219.366506
-103.522222,100,219.821825
-99.733333,58,220.088347
-106.946667,103,220.554033
-98.833333,70,220.873089
-109.057778,88,221.276546
-104.288889,91,221.693013
-100.822222,74,222.032724
-111.744444,120,222.58418
-101.426667,77,222.941542
-99.911111,64,223.234375
-103.177778,91,223.650967
-100.333333,63,223.942209
-97.866667,66,224.243012
-95.971111,88,224.647548
-105.826667,126,225.230921
-110.444444,100,225.691569
-101.777778,67,226.002217
-99.277778,51,226.245448
-103.433333,82,226.613967
-97.944444,61,226.888247
-100.206667,83,227.265786
-103.06,171,228.047215
-107.075556,85,228.443734
-100.806667,58,228.709029
-97.766667,78,229.057715
-101.242222,104,229.529537
-100.88,46,229.73659
-100.628889,65,230.029931
-97.295556,85,230.414307
-107.211111,91,230.845647
-100.655556,82,231.224352
-100.633333,82,231.596899
-97.697778,47,231.816409
-101.455556,57,232.074424
-97.657778,77,232.429323
-103.022222,67,232.742083
-99.133333,59,233.014291
-109.355556,136,233.633603
-97.388889,76,233.979872
-104.022222,91,234.394076
-107.073333,100,234.850654
-104.086667,61,235.220348
-103.555556,84,235.623223
-105.886667,92,236.047662
-97.811111,57,236.306083
-109.308889,120,236.853795
-100.388889,78,237.212671
-105.068889,69,237.52391
-113.511111,124,238.095467
-98.214811,98,238.558577
-97.137778,57,238.823416
-100.673333,81,239.20221
-100.757778,69,239.527757
-106.044444,68,239.849981
-100.471111,55,240.108287
-103.368889,93,240.540317
-96.786667,73,240.92391
-100.253333,51,241.163823
-98.322222,72,241.503752
-111.408889,73,241.832335
-100.811111,70,242.153786
-98.022222,63,242.453152
-110.862222,101,242.914048
-106.055556,85,243.303056
-98.688889,69,243.620199
-99.155556,38,243.7894
-105.035556,88,244.197683
-105.242222,78,244.561914
-99.188889,70,244.882346
-100.233333,71,245.206292
-102.673333,67,245.509028
-103.2,59,245.781076
-95.355556,62,246.062982
-104.733333,88,246.462175
-104.544444,68,246.771956
-95.488889,61,247.050006
-95.113333,117,247.593023
-96.455556,72,247.933194
-100.6,75,248.276058
-100.624444,103,248.735784
-101.331111,61,249.009927
-108.166667,99,249.458936
-96.544444,62,249.746623
-97.24,85,250.142816
-103.511111,60,250.421419
-96.944444,54,250.667702
-99.111111,102,251.147577
-112.453333,91,251.572294
-109.762222,115,252.106766
-103.724444,57,252.369943
-112.795556,130,252.976269
-99.666667,72,253.315386
-101.5502,61,253.597632
-106.375556,121,254.160813
-99.957778,83,254.550266
-99.646667,96,254.996009
-99.044444,43,255.198465
-108.74,93,255.626996
-98.353333,99,256.090579
-99.755556,48,256.309496
-99.922222,93,256.724148
-101.057778,78,257.079015
-98.306667,81,257.442427
-106.068889,77,257.787098
-110.984444,116,258.315538
-101.713333,76,258.657633
-106.777778,91,259.065949
-93.577778,95,259.493674
-95.884444,64,259.78361
-102.468889,86,260.183344
-107.171111,88,260.596135
-99.966667,79,260.958711
-98.544444,53,261.20793
-100.766667,91,261.63083
-105.944444,76,261.974814
-101.264444,85,262.357993
-102.844444,56,262.615796
-108.62,131,263.204591
-103.595556,59,263.471849
-109.784444,113,263.981978
-96.6,106,264.463517
-106.509833,144,265.112797
-98.522222,38,265.344166
-97.577778,64,265.641511
-103.311111,60,265.916401
-98.162222,52,266.159135
-101.077778,68,266.477055
-100.811111,39,266.652236
-99.8,44,266.855992
-96.355556,63,267.150592
-119.882222,142,267.802334
-97.311111,61,268.080044
-93.148889,69,268.396343
-109.32,95,268.829477
-102.655556,131,269.419284
-102.746667,54,269.666066
-103.186667,93,270.092026
-103.324444,97,270.53171
-103.668889,83,270.914574
-103.513333,109,271.410761
-106.526667,96,271.845313
-102.733333,63,272.13264
-107.444444,87,272.532271
-102.04,82,272.902056
-97.784444,61,273.176643
-103.264444,71,273.504055
-101.015556,66,273.802843
-99.911111,98,274.244098
-99.077778,64,274.61922
-119.122222,153,275.316224
-102.033333,42,275.504299
-99.362222,79,275.994772
-98.266667,54,276.241231
-102.328889,55,276.490191
-101.322222,97,276.927259
-101.337778,119,277.466595
-99.3,90,277.874815
-110.722222,94,278.301531
-99.148889,92,278.715136
-102.42,126,279.284603
-106.911111,92,279.704411
-101.628889,57,279.959959
-97.466667,84,280.340894
-124.388889,143,280.988541
-103.577778,141,281.624367
-99.782222,68,281.92839
-98.055556,56,282.187662
-101.3,64,282.472457
-107.928889,82,282.847058
-108.2,86,283.234858
-102.2,51,283.464879
-101.888889,38,283.640818
-98.222222,71,283.961914
-109.388889,85,284.345761
-104.317778,87,284.737532
-96.351111,86,285.132951
-109.411111,143,285.776308
-99.466667,58,286.04302
-98.995556,90,286.45646
-102.28,87,286.849369
-113.553333,142,287.495812
-101.464444,69,287.802958
-100.653333,39,287.981119
-101.916256,66,288.279088
-103.988889,57,288.54094
-110.42,106,289.019037
-103.493333,71,289.339935
-101.662222,150,290.018516
-100.995556,99,290.468907
-96.846667,53,290.711212
-99.311111,45,290.91532
-100.344444,62,291.193059
-95.466667,58,291.458464
-99.766667,74,291.788215
-110.084444,106,292.274184
-105.088889,69,292.583575
-105.54,71,292.910671
-97.537778,59,293.173447
-103.488889,66,293.477958
-95.462222,62,293.756407
-99.017778,52,293.98927
-107.211111,102,294.453861
-99.264444,70,294.770517
-97.144444,53,295.007489
-92.226667,85,295.393019
-103.288889,84,295.773359
-105.166667,84,296.154585
-93.406667,71,296.47515
-102.737778,61,296.750256
-97.993333,63,297.038508
-110.244444,110,297.536258
-100.353333,66,297.833322
-104.542222,91,298.243495
-103.56,96,298.682439
-98.833333,49,298.899648
-103.955556,70,299.216692
-99.077778,58,299.483294
-104.044444,68,299.797966
-100.662222,66,300.095337
-101.231111,120,300.63745
-101.911111,48,300.851078
-107.6,73,301.183997
-95.544444,75,301.524549
-105.733333,114,302.040455
-106.366667,113,302.547232
-106.933333,107,303.035591
-103.177778,82,303.404025
-99.133333,68,303.71492
-102.388889,53,303.950846
-97.793333,62,304.236203
-100.517778,58,304.494854
-97.802222,121,305.047052
-98.733333,56,305.299455
-102.197778,63,305.581168
-105.191111,108,306.081223
-107.786667,139,306.714003
-104.688889,99,307.162694
-104.295556,97,307.599683
-104.502222,103,308.067937
-97.733333,54,308.307526
-101.595556,71,308.635226
-98.946667,57,308.890456
-100.033333,105,309.365458
-105.288889,90,309.771864
-103.071111,54,310.020079
-101.7,56,310.276882
-107.04,74,310.613702
-108.277778,91,311.024006
-102.297778,69,311.337457
-100.293333,55,311.586415
-100.706667,113,312.093091
-98.708889,72,312.422772
-132.988889,194,313.299824
-109.326667,162,314.028501
-98.5,103,314.495715
-112.606667,133,315.094636
-106.14,93,315.519034
-99.915556,56,315.771766
-98.617778,78,316.127856
-95.711111,76,316.470788
-104.266667,59,316.738498
-100.277778,63,317.020422
-104.166667,82,317.395813
-110.222222,101,317.861354
-99.611111,52,318.09679
-99.468889,81,318.469767
-95.335556,58,318.735411
-104.206667,126,319.304617
-108.595556,71,319.624933
-102.391111,99,320.075516
-105.093333,85,320.45994
-95.553333,71,320.787483
-98.1,63,321.077865
-101.817778,113,321.597005
-103.035556,64,321.883813
-94.782222,51,322.119992
-110.782222,124,322.676197
-101.728889,75,323.015645
-104.58,91,323.432537
-116.144444,80,323.794301
-113.273333,102,324.257076
-108.775556,98,324.718966
-105.508889,61,324.997947
-102.142222,95,325.431663
