#{"t_start": 1675962924.7094011, "env_id": null}
r,l,t
-370.86,295,1152.735553
-348.92,256,1154.507679
-346.24,266,1156.346716
-354.82,261,1158.153449
-330.44,252,1159.89024
-349.08,283,1161.836354
-317.68,240,1163.491895
-276.72,196,1164.845875
-399.78,323,1167.070775
-369.62,291,1169.08206
-268.2,197,1170.438488
-355.6,283,1172.399173
-462.64,375,1174.986057
-267.12,191,1176.30385
-347.26,272,1178.177027
-377.8562,306,1180.296129
-331.78,251,1182.028965
-355.198431,274,1183.934714
-322.5,250,1185.655882
-290.54,211,1187.11099
-379.36,289,1189.113775
-364.7,301,1191.178167
-356.48,257,1192.96502
-385.24,309,1195.105532
-328.74,251,1196.843627
-416.6,339,1199.180314
-344.18,246,1200.887102
-353.9,272,1202.766315
-295.92,225,1204.31689
-325.66,245,1206.018555
-368.18,289,1208.015664
-344.62,273,1209.901707
-312.6,243,1211.577605
-314.62902,226,1213.13717
-341.14,267,1214.977592
-512.6,411,1217.817916
-312.58,239,1219.468608
-368.487729,281,1221.419565
-278.86,193,1222.757496
-309.02,230,1224.348752
-384.58,310,1226.489154
-339.1741,269,1228.346028
-425.28,349,1230.762373
-343.314514,260,1232.56337
-422.773099,294,1234.628258
-413.329276,306,1236.779704
-425.86,331,1239.072313
-296.48,214,1240.542842
-410.46,315,1242.727467
-331.069804,259,1244.514549
-440.02,363,1247.015974
-324.02,244,1248.70257
-344.28,264,1250.516936
-389.58,309,1252.650016
-268.1,188,1253.951782
-306.2,234,1255.555582
-436.28,351,1257.981368
-276.4,193,1259.31973
-361.32,274,1261.208495
-393.34,318,1263.41516
-370.286275,286,1265.40698
-345.0,251,1267.122622
-327.54,248,1268.841982
-347.58,269,1270.696154
-375.84,302,1272.780063
-342.86,263,1274.592519
-258.06,181,1275.841543
-459.516333,339,1278.203373
-296.56,215,1279.697998
-476.035294,382,1282.360837
-265.04,189,1283.664014
-357.412,277,1285.570728
-309.14,238,1287.213873
-306.8842,234,1288.838039
-571.098149,369,1291.400077
-398.915385,282,1293.356665
-307.7621,229,1294.945055
-370.501961,270,1296.831121
-336.891765,241,1298.505934
-316.762745,232,1300.122318
-377.98,288,1302.118655
-393.1,321,1304.330915
-389.42,317,1306.52044
-287.76,221,1308.039341
-430.18,339,1310.379186
