#{"t_start": 1675966588.3409739, "env_id": null}
r,l,t
-281.559923,270,1910.296062
-300.350685,307,1914.839507
-248.768462,293,1918.125134
-338.063131,287,1922.136558
-678.860038,381,1927.611332
-438.083354,290,1931.792925
-417.305446,291,1936.027048
-372.081525,355,1941.245012
-220.067838,270,1945.160419
-286.540789,333,1950.065098
-239.831377,280,1954.506177
-437.591231,300,1958.904509
-211.774863,227,1962.239371
-312.179977,269,1966.141433
-212.410469,315,1971.104896
-304.221354,343,1975.628703
-313.739564,336,1980.436243
-414.696892,322,1985.000859
-249.343038,257,1989.065491
-474.554331,384,1993.876717
-349.514977,323,1996.986594
-382.445645,319,2000.037174
-190.130754,262,2002.557384
-311.815153,279,2005.238117
-547.690138,488,2009.971658
-214.704469,231,2012.192536
-251.854123,327,2015.334671
-242.149656,232,2017.570658
-255.969262,260,2020.082677
-252.136523,224,2022.22643
-234.794978,245,2024.581293
-299.227692,268,2027.160273
-282.328731,201,2029.087138
-234.418015,317,2032.147261
-296.405438,243,2034.473146
-256.810618,251,2036.865989
-379.966397,418,2040.840512
-220.092369,290,2043.625487
-251.755846,381,2047.293987
-339.630615,358,2050.713114
-196.961693,259,2053.197581
-190.979361,255,2056.698547
-241.182354,200,2059.00883
-243.59902,213,2061.070399
-300.419769,248,2063.45818
-304.178251,241,2065.786235
-223.862438,320,2068.858268
-345.95072,331,2072.052499
-325.818862,317,2075.100792
-231.126577,254,2077.55394
-447.756238,366,2081.039988
-479.618938,302,2083.948086
-173.556265,225,2086.115
-415.560038,316,2089.154549
-378.714377,249,2091.540481
-514.116625,412,2095.472232
-258.870555,231,2097.651124
-389.781769,500,2102.469641
-210.924227,231,2104.679592
-298.510669,221,2106.838201
-416.0517,383,2110.511285
-221.484508,341,2113.772576
-290.845998,322,2116.839967
-269.157062,338,2120.115067
-250.327215,216,2122.195377
-360.248377,351,2125.541804
-306.379346,317,2128.592377
-172.163108,275,2131.287802
-331.951273,287,2134.028068
-216.172056,303,2136.929601
-179.681,258,2139.386417
-292.672605,243,2141.701425
-244.729046,272,2144.298918
-441.222992,401,2148.138387
-412.676485,355,2151.530746
-230.390585,221,2153.640219
-240.587277,227,2155.795404
-287.259379,286,2158.527648
-295.831068,294,2161.27881
-353.744362,332,2164.406618
-286.873577,370,2167.920548
-194.94146,261,2170.392036
-307.852846,317,2173.376558
-405.8296,344,2176.653407
-205.282668,300,2179.485431
-236.178138,239,2181.776387
-314.682085,352,2185.109104
-416.647208,395,2188.837718
-489.959408,413,2192.739073
-398.126631,348,2196.042997
-404.4663,412,2199.991593
-310.363423,307,2202.917994
-542.043723,351,2206.235665
-320.603223,317,2209.282777
-238.770984,304,2212.153713
-239.293077,237,2214.411783
-161.586672,185,2216.165431
-172.059638,282,2218.860666
-349.332343,305,2221.721601
-256.031285,269,2224.287467
-606.888438,500,2228.980473
-357.822862,296,2231.782696
-532.126723,381,2235.378298
-329.559208,267,2237.932744
-418.873585,331,2241.092959
-470.581523,435,2245.242694
-320.154364,219,2247.310175
-363.859723,354,2250.716079
-283.341662,322,2254.127363
-278.375093,362,2258.365595
-296.114077,331,2261.65541
-266.996285,328,2264.828559
-302.101092,286,2267.606304
-521.2028,374,2271.196241
-341.537423,362,2274.632198
-349.72516,323,2277.664837
-247.915789,286,2280.382595
-452.697561,216,2282.411962
-233.061137,245,2284.726255
-332.427062,270,2287.27083
-282.364677,314,2290.219917
-242.996114,275,2292.778412
-340.668423,294,2295.562064
-157.594792,221,2297.650627
-313.515685,298,2300.463269
-409.133598,278,2303.043022
-390.515133,402,2306.797321
-443.247992,378,2310.303828
-323.484137,303,2313.251126
-192.4544,307,2316.207491
-271.647577,250,2318.576686
-219.469585,252,2320.959509
-270.528154,234,2323.174047
-263.309607,306,2326.056096
-319.360685,308,2329.002733
-809.700246,500,2333.655117
-455.170854,356,2337.152805
-249.977754,381,2340.748147
-169.200269,297,2343.563155
