#{"t_start": 1675256983.4436226, "env_id": null}
r,l,t
-119.2169,103,227.689366
-99.043478,67,227.916989
-162.322222,99,228.250118
-97.144444,32,228.360082
-103.666667,66,228.585072
-137.106667,92,228.893397
-125.690058,79,229.166364
-132.234889,69,229.400973
-124.975279,77,229.669859
-123.833333,102,230.01643
-138.105289,98,230.351302
-114.233289,137,230.811539
-118.265656,91,231.121441
-121.9614,115,231.508426
-127.016677,133,231.974779
-114.130444,37,232.098695
-119.40538,80,232.370164
-140.760907,129,232.809807
-161.125936,142,233.296297
-112.986422,112,233.67265
-101.011111,64,233.892951
-120.989833,63,234.104964
-109.708889,65,234.328255
-123.076023,67,234.553959
-112.872508,104,234.908204
-102.211111,63,235.125262
-203.159064,99,235.467334
-141.211111,90,235.767314
-133.494889,62,235.976143
-121.188433,79,236.246472
-113.361311,97,236.574919
-99.216867,56,236.763624
-116.188889,95,237.085616
-147.745642,94,237.408059
-124.295053,81,237.686182
-105.525744,53,237.871965
-103.6,59,238.070732
-104.64,87,238.366029
-103.266667,40,238.501262
-106.111111,66,238.731675
-97.777778,36,238.856155
-132.2837,74,239.102768
-112.011111,65,239.321532
-110.392133,94,239.6387
-115.339178,69,239.869851
-98.559078,58,240.072204
-140.419532,111,240.449918
-151.900498,131,240.89252
-105.770189,82,241.176791
-150.384933,97,241.500121
-107.808889,62,241.709879
-127.905744,88,242.007241
-127.884444,96,242.331911
-179.612984,147,242.830425
-132.677689,116,243.221078
-204.7,74,243.4713
-204.695198,83,243.748186
-128.994152,54,243.936324
-152.072667,91,244.246598
-150.836271,112,244.631531
-130.275556,101,244.975367
-104.631579,41,245.117337
-108.390739,72,245.363505
-111.166667,60,245.567725
-101.733333,89,245.869489
-171.446742,147,246.378195
-109.083533,50,246.549756
-106.322222,62,246.758546
-113.811111,42,246.907496
-142.61767,103,247.25287
-112.115322,72,247.500867
-115.269591,56,247.693662
-118.045742,131,248.151306
-113.839089,90,248.45998
-107.2351,60,248.665108
-123.554737,87,248.962309
