#{"t_start": 1675266076.2974105, "env_id": null}
r,l,t
-571.377884,468,2593.203125
-600.203757,500,2598.490074
-587.830551,500,2603.657479
-628.536366,497,2608.915159
-542.761311,444,2617.23492
-599.949757,481,2622.288799
-571.498685,456,2627.139368
-615.607398,500,2632.261548
-599.7533,500,2641.10346
-554.587682,465,2646.047355
-485.420163,422,2650.47579
-563.303151,487,2655.633437
-601.241275,500,2660.85488
-531.872733,500,2669.459846
-550.023649,500,2674.758601
-460.620243,500,2679.903118
-576.736269,500,2685.166933
-575.002404,500,2693.975677
-502.057956,500,2699.164542
-565.641925,464,2704.06895
-551.081763,483,2709.119448
-574.692488,476,2717.750498
-606.439398,500,2723.055357
-590.96749,500,2728.268375
-540.085614,500,2733.570317
-470.796735,500,2742.457883
-584.608904,477,2747.431036
-494.730871,500,2752.688839
-542.09731,494,2757.887509
-578.871371,500,2766.668999
-436.913394,500,2771.931225
-496.806859,500,2777.197858
-491.130367,500,2782.449501
-479.07901,427,2786.998452
-416.31577,442,2795.058051
-424.121694,461,2799.936451
-466.928822,500,2805.12851
-521.625273,500,2810.401765
-400.819707,498,2819.355273
-367.569998,468,2824.246886
-454.658922,493,2829.457561
-430.658655,486,2834.607642
-372.217873,500,2843.418535
-344.986753,478,2848.42639
-421.952653,449,2853.136572
-378.2486,486,2858.257515
-410.786722,500,2867.068949
-270.753927,411,2871.349229
-284.12412,408,2875.635111
-333.647739,500,2880.829374
-288.713782,413,2885.15623
-320.418824,500,2894.049685
-216.464259,500,2899.248678
-307.095057,500,2904.538116
-271.430686,500,2909.725671
-252.87091,500,2918.589467
-211.693527,500,2923.811038
-284.949782,500,2929.035389
-216.249564,442,2933.669958
-176.920671,385,2937.666818
-228.325653,500,2946.4138
-224.897704,498,2951.646583
-188.448941,500,2956.826736
-198.648418,471,2961.811149
-225.560386,490,2970.423958
-171.461943,497,2975.681055
-213.07757,424,2980.174196
-186.444356,462,2984.978587
-188.497139,500,2993.825402
-159.819367,473,2998.788628
-179.174201,489,3003.967074
-176.66,500,3009.212483
-182.936015,481,3017.924212
-152.737953,500,3023.175388
-128.865449,500,3028.42037
-154.637961,410,3032.679002
-146.662351,500,3037.934418
-119.882574,399,3045.713656
-116.1,436,3050.29271
-131.63,378,3054.173834
-153.267129,500,3059.416151
-73.008317,500,3068.207169
-120.28,475,3073.116486
-109.6102,386,3077.181017
-124.033131,386,3081.185913
-121.215644,427,3085.672201
-139.535686,500,3094.504529
-134.2403,471,3099.448935
-132.091232,492,3104.633501
-112.11,359,3108.358346
-155.213159,500,3117.243737
-106.9895,382,3121.189607
-109.45,447,3125.868743
-136.07851,431,3130.360347
-131.719505,451,3135.081399
-133.400073,475,3143.511562
-116.396733,454,3148.26633
-97.511503,500,3153.475458
-95.93,413,3157.725765
-146.791745,437,3162.358874
-92.49,322,3169.255791
-95.47,500,3174.467714
-118.099208,415,3178.77773
-111.469141,500,3184.02422
-111.0396,459,3192.490094
-116.322376,447,3197.293381
-135.11,429,3201.818199
-104.73,430,3206.251473
-123.668911,392,3210.432553
-130.837857,500,3219.144452
-108.69,500,3224.387259
-123.691584,461,3229.189245
-127.22,470,3234.134054
-117.14,433,3242.288337
-112.8,497,3247.395482
-129.78,462,3252.233729
-113.72,496,3257.351322
-115.283465,500,3262.591973
-106.34,446,3270.83972
-105.748812,500,3276.027885
-96.14,410,3280.341329
-93.68,500,3285.50868
-124.668416,461,3293.848292
-76.94,500,3299.073009
-110.3742,500,3304.25964
-128.40054,377,3308.258508
-98.105644,399,3312.369938
-102.68,475,3321.051733
-91.05,418,3325.364095
-93.45,315,3328.701829
-89.5678,495,3333.817596
-114.864706,473,3342.36359
-94.439693,500,3347.587168
-105.69,445,3352.202991
-96.13,434,3356.776014
-102.3651,500,3362.034932
-126.279761,425,3370.059799
-85.72,421,3374.412651
-91.88,418,3378.811141
-117.101852,499,3384.084464
-106.292475,404,3391.898915
-91.03,500,3397.111168
-113.075743,496,3402.262495
-116.18,469,3407.181259
-25.43,500,3412.312698
-99.58,477,3420.715031
-108.359703,427,3425.239124
-112.31,500,3430.438663
-42.35,500,3435.631949
-102.64,410,3443.52609
-97.76,408,3447.753915
-102.54,438,3452.358174
-74.84,500,3457.492076
-91.81,500,3466.355166
-89.26,482,3471.344233
-131.79416,430,3475.916323
-108.26,401,3480.161264
-95.81,456,3484.885245
-90.468,291,3491.408451
-94.2512,424,3495.859096
-76.422376,470,3500.745468
-68.55,500,3505.889378
-88.26,466,3510.782309
-83.3,419,3518.760409
-66.28,500,3523.937
-92.6,500,3529.166514
-76.89,400,3533.292742
-98.18,478,3541.850773
-107.528515,500,3547.094489
-95.27,462,3551.953046
-106.64,411,3556.245895
-90.59,394,3560.400297
-94.17,372,3567.882417
-92.63,495,3573.062359
-103.384653,472,3578.042351
-87.87,442,3582.620417
-93.58,403,3586.882637
-84.81,406,3594.549926
-102.39,500,3599.777463
-80.07,417,3604.067892
-87.59,500,3609.291677
-106.21,458,3617.764377
-77.2,496,3622.995974
-87.6,436,3627.678934
-109.34,491,3632.915771
-103.55,500,3641.700482
-95.88,473,3646.644315
-91.98,493,3651.721166
-65.0,500,3656.922413
-94.69,444,3661.492311
-67.25,500,3670.257753
-86.61,418,3674.658524
-94.3342,495,3679.77614
-97.54,410,3684.092048
-85.39,486,3692.642938
-106.69,443,3697.314829
-103.43,451,3702.062911
-94.61,398,3706.183703
-90.45,500,3711.419856
-88.1,411,3719.385268
-105.58,450,3724.137724
-65.13,500,3729.292588
-108.46,500,3734.538837
-73.76,500,3743.320527
-85.35,487,3748.376468
-90.72,490,3753.533358
-98.1,376,3757.439171
-105.09,350,3761.160265
-94.96,468,3769.5218
-86.3,500,3774.739036
-99.53,457,3779.529269
-70.5,500,3784.653203
-94.41,387,3792.252844
-92.83,499,3797.449318
-87.99,496,3802.672998
-91.9643,392,3806.721107
-82.96,475,3811.701578
-70.07,460,3819.928115
-73.46,500,3825.072579
-88.45,455,3829.859822
-108.95,354,3833.553743
-83.28,500,3842.162729
-91.22,489,3847.293997
-93.920891,465,3852.125419
-99.96,457,3856.933444
-93.51,500,3865.716341
-90.43,500,3870.961623
-100.17,449,3875.680154
-99.85,478,3880.643731
-95.44,482,3885.705471
-98.71,500,3894.473925
-102.5313,458,3899.304451
-90.95,372,3903.154752
-111.13,434,3907.727239
-85.32,444,3916.217201
-106.97,500,3921.402583
-96.28,401,3925.642903
-104.337921,479,3930.6552
-96.24,500,3935.911254
-94.36,440,3944.132819
-109.32,362,3947.893601
-87.72,482,3952.954421
-81.55,500,3958.141181
-100.49,420,3966.168205
-91.79,454,3970.864254
-90.77,495,3976.023375
-108.403762,491,3981.167145
-80.68,483,3986.123086
-101.7,453,3994.44159
-91.36,484,3999.429407
-101.91,500,4004.668782
-94.83,380,4008.603641
-107.51,428,4016.882581
-76.96,500,4022.112594
-107.6,445,4026.711298
-103.47,488,4031.827656
-55.36,500,4040.484915
-86.99,430,4045.004484
-74.13,425,4049.532329
-117.979406,484,4055.026751
-85.97,500,4061.572965
-76.16,461,4071.094911
-91.74,421,4075.711761
-91.21,385,4079.962872
-85.01,435,4084.703932
-89.1,402,4089.042918
-83.57,432,4098.219567
-92.859208,377,4102.575523
-89.53,424,4107.20325
-94.48,472,4112.428259
-97.35,472,4117.634212
-124.8,470,4127.518487
-95.94,475,4132.700444
-92.38,500,4138.230107
-81.26,500,4143.735336
-92.21,500,4153.898409
-92.51,489,4159.333957
-92.54,361,4163.315138
-97.91,435,4168.181376
-99.68,417,4177.146987
-101.44,485,4182.667631
-89.44,384,4186.896175
-73.43,500,4192.271474
-73.76,484,4197.533454
-101.31,462,4206.959646
-100.22,415,4211.452941
-70.26,500,4216.927947
-93.3,461,4222.18885
-96.34,468,4232.172058
-97.428218,419,4236.796787
-91.2,423,4241.492587
-80.33,448,4246.57788
-101.43,418,4251.211258
-80.95,500,4261.828713
-74.42,500,4267.327775
-106.58,500,4273.070837
-82.63,440,4277.959135
-91.6,500,4288.50031
-99.81,380,4292.664995
-93.78,358,4296.658184
-110.4,491,4302.100532
-95.38,500,4307.575447
-102.289307,448,4317.382267
-94.68,378,4321.525304
-104.83,400,4326.059556
-86.06,332,4329.699488
-93.06,390,4334.088099
-90.75,416,4342.885263
-95.75,500,4348.393928
-109.71,423,4353.058601
-65.62,500,4358.559516
-72.24,500,4368.687677
-97.27,441,4373.52459
-92.24,500,4379.143498
-46.08,500,4384.566627
-93.24,492,4390.008987
-110.02,478,4400.19659
-86.81,459,4405.334806
-75.681,440,4410.2865
-88.35,388,4414.606852
-87.5,435,4423.980371
-75.0,469,4429.189257
-99.68,500,4434.883867
-104.02,495,4440.509011
-85.67,443,4445.476079
-102.58,397,4454.538349
-81.1,492,4460.025759
-95.13,447,4465.064545
-90.86,410,4469.687362
-93.04,329,4473.453549
-84.75,466,4483.133943
-96.27,468,4488.479482
-85.59,479,4493.929641
-107.24,484,4499.382134
-96.68,472,4509.250941
-84.18,431,4514.052678
-77.24,452,4519.151316
-98.94,461,4524.373425
-85.81,500,4534.526663
-94.64,363,4538.646182
-96.54,500,4544.25732
-99.11,359,4548.335777
-114.89,499,4553.98083
-86.6,404,4563.15249
-116.92,400,4567.675503
-112.77,446,4572.717254
-94.96,343,4576.552562
-89.02,421,4581.348143
-105.68,401,4590.502543
-82.71,500,4596.0534
-85.23,388,4600.387159
-102.675941,500,4605.938952
-96.74,500,4611.518099
-79.5,468,4621.457239
-93.36,465,4626.700806
-85.19,474,4632.09849
-86.58,465,4637.40276
-105.14,500,4647.819098
-99.23,500,4653.299761
-99.456931,470,4658.929257
-90.16,436,4664.074183
-84.97,431,4673.306864
-87.24,393,4677.588653
-91.79,364,4681.514657
-102.5,418,4686.111132
-87.99,401,4690.428947
-92.21,463,4699.962493
-99.03,500,4705.466194
-76.14,442,4710.417652
-76.655446,500,4716.419018
-110.38,388,4721.023626
-96.48,480,4730.863564
-95.22,500,4736.380188
-95.53,463,4741.689572
-81.92,500,4747.463449
-89.73,408,4756.65684
-93.26,433,4761.840238
-81.3989,500,4767.82619
-89.15,470,4773.373067
-96.43,444,4778.363042
-78.01,500,4788.800799
-72.07,500,4794.623827
-79.25,406,4799.531028
-100.19,500,4805.788894
-91.3,480,4815.70212
-79.21,500,4821.745387
-84.74,470,4827.436475
-105.18,395,4832.129504
-93.89,426,4841.054049
-103.35,445,4846.068664
-76.01,500,4851.95112
-112.42,474,4857.452993
-74.5,500,4863.471598
-92.37,452,4871.174719
-90.71,500,4877.271209
-110.62,422,4882.263887
-115.759604,464,4887.249633
-108.171584,500,4897.037476
